"y","X1","X2","X3","X4"
7.20445799218978,0.013332,-0.28068,0.0695,0.57107
7.21166605361201,-0.40925,-0.48457,-0.089169,1.3907
7.21166605361201,-0.10113,-0.11526,-0.18863,0.84163
7.21166605361201,0.087511,-0.071188,-0.20393,0.61119
7.21166605361201,0.13887,0.1975,0.17936,-0.097717
7.21166605361201,0.35181,-0.055523,0.368,-0.32516
7.21166605361201,0.015538,0.45145,-0.087724,0.11571
7.21166605361201,-0.14292,0.086613,0.079468,0.42017
0.116845818947785,-0.38561,-0.30138,-0.32002,0.61589
0.116845818947785,0.17342,0.22012,-0.1063,-0.68684
0.116845818947785,-0.42027,-0.2374,-0.37872,0.66419
0.116845818947785,-0.32411,0.18523,-0.18249,-0.020475
0.116845818947785,-0.22776,-0.22495,0.017409,0.0037912
0.116845818947785,0.31934,-0.030283,0.053283,-0.8101
0.116845818947785,-0.62655,0.35006,0.20891,-0.25637
0.116857504113928,-0.31207,-0.062621,0.14438,-0.1813
0.117513741887766,-0.003726,-0.12354,0.13326,-0.45939
0.141649440866853,0.048257,-0.19356,0.013466,-0.32535
5.94886235240635,-0.075937,-0.14578,-0.83926,1.5557
7.17067648834661,-0.14325,0.05556,0.2903,0.21513
7.21094492306378,-0.44828,0.52766,0.24011,0.2049
7.21166605361201,-0.14509,0.45509,-0.38164,0.61445
7.21166605361201,-0.17501,-0.197,-0.51574,1.3536
7.21166605361201,-0.27007,-0.0071502,-0.10523,0.84493
7.21166605361201,-0.027022,-0.22343,-0.13504,0.79296
7.21166605361201,0.16273,-0.52411,-0.11763,0.82051
7.21166605361201,0.0074459,-0.17041,-0.041271,0.6061
7.21166605361201,-0.1663,0.45441,-0.023271,0.24423
